EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,,,
888671,COLBERT CO.,SHEFFIELD,4/9/2020,29,Hail,1, ,0,0,0,0,AL,CST-6, ,145763,C,33,HUN,0,0,Broadcast Media, , , ,1,SE,1,SE,SHEFFIELD,4/9/2020,29,34.76,-87.69,34.76,-87.69,One inch diameter hail was reported.,"Clusters of strong to severe thunderstorms developed in southeast Missouri, western Kentucky and western Tennessee during the evening hours of the 8th.  They moved southeast into north Alabama during the late evening of the 8th into the early morning hours of the 9th.  These storms produced hail and damaging winds in a few locations.",,,
888676,COLBERT CO.,MUSCLE SHOALS,4/9/2020,36,Hail,1, ,0,0,0,0,AL,CST-6, ,145763,C,33,HUN,0,0,Public, , , ,1,ENE,1,ENE,MUSCLE SHOALS,4/9/2020,36,34.76,-87.65,34.76,-87.65,One inch diameter hail was reported via mPING.,"Clusters of strong to severe thunderstorms developed in southeast Missouri, western Kentucky and western Tennessee during the evening hours of the 8th.  They moved southeast into north Alabama during the late evening of the 8th into the early morning hours of the 9th.  These storms produced hail and damaging winds in a few locations.",,,
888678,MORGAN CO.,HARTSELLE,4/9/2020,47,Hail,1, ,0,0,0,0,AL,CST-6, ,145763,C,103,HUN,0,0,Trained Spotter, , , ,1,N,1,N,HARTSELLE,4/9/2020,47,34.44,-86.93,34.44,-86.93,One inch diameter hail was reported.,"Clusters of strong to severe thunderstorms developed in southeast Missouri, western Kentucky and western Tennessee during the evening hours of the 8th.  They moved southeast into north Alabama during the late evening of the 8th into the early morning hours of the 9th.  These storms produced hail and damaging winds in a few locations.",,,
888683,CULLMAN CO.,BETHEL,4/9/2020,112,Hail,0.88, ,0,0,0,0,AL,CST-6, ,145763,C,43,HUN,0,0,Public, , , ,2,SE,2,SE,BETHEL,4/9/2020,112,34.18,-86.96,34.18,-86.96,Nickel sized hail was reported.,"Clusters of strong to severe thunderstorms developed in southeast Missouri, western Kentucky and western Tennessee during the evening hours of the 8th.  They moved southeast into north Alabama during the late evening of the 8th into the early morning hours of the 9th.  These storms produced hail and damaging winds in a few locations.",,,
887476,PICKENS CO.,ALICEVILLE,4/9/2020,431,Hail,1, ,0,0,0,0,AL,CST-6, ,147535,C,107,BMX,0,0,Public, , , ,0,N,0,N,ALICEVILLE,4/9/2020,432,33.13,-88.15,33.13,-88.15,Large hail reported in the town of Aliceville.,"Several waves of severe thunderstorms tracked southeast across central Alabama on April 8th and April 9th.  The first wave developed during the heating of the day, along a low level theta-e axis that was draped from the northwest counties and extended southeast.  Warm and moist conditions near the surface combined with cooler and drier air aloft produced conditions favorable for strong winds and large hail.",,,
888379,BLOUNT CO.,ONEONTA,4/12/2020,1650,Hail,1.25, ,0,0,0,0,AL,CST-6, ,147536,C,9,BMX,0,0,Emergency Manager, , , ,0,N,0,N,ONEONTA,4/12/2020,1650,33.95,-86.47,33.95,-86.47,,"An upper-level low over the southwest United States evolved into a negatively-tilted shortwave trough as it moved over the southeastern United States. A warm front steadily moved northward during the morning and afternoon hours on Sunday, April 12. This allowed an unstable air mass to move northward and overspread much of the region. At the same time, very strong wind shear developed over Alabama as the upper trough neared the state.||An initial wave of severe storms affected areas near and north of Interstate 20, involving tornadoes, damaging straight-line winds, and some hail. Through the evening, a second wave of thunderstorms affected the remaining areas of Central Alabama with tornadoes and damaging straight-line winds. Flooding also resulted from training rainfall near and north of Interstate 20. Some roads became impassible or were washed out. This weather event was large in scope and produced severe weather from Oklahoma and Texas, through the southeastern United States, then up the east coast to New York.",,,
888380,ETOWAH CO.,WALNUT GROVE,4/12/2020,1707,Hail,1.75, ,0,0,0,0,AL,CST-6, ,147536,C,55,BMX,0,0,Public, , , ,1,E,1,E,WALNUT GROVE,4/12/2020,1708,34.07,-86.28,34.07,-86.28,,"An upper-level low over the southwest United States evolved into a negatively-tilted shortwave trough as it moved over the southeastern United States. A warm front steadily moved northward during the morning and afternoon hours on Sunday, April 12. This allowed an unstable air mass to move northward and overspread much of the region. At the same time, very strong wind shear developed over Alabama as the upper trough neared the state.||An initial wave of severe storms affected areas near and north of Interstate 20, involving tornadoes, damaging straight-line winds, and some hail. Through the evening, a second wave of thunderstorms affected the remaining areas of Central Alabama with tornadoes and damaging straight-line winds. Flooding also resulted from training rainfall near and north of Interstate 20. Some roads became impassible or were washed out. This weather event was large in scope and produced severe weather from Oklahoma and Texas, through the southeastern United States, then up the east coast to New York.",,,
889732,COOSA CO.,SOLECO,4/19/2020,600,Hail,1, ,0,0,0,0,AL,CST-6, ,147810,C,37,BMX,0,0,Public, , , ,1,W,1,W,SOLECO,4/19/2020,601,33.03,-86.05,33.03,-86.05,,"A low-amplitude trough affected the Gulf Coast region April 19th with Central Alabama impacts consisting of two significant straight-line wind events (resulting in injuries), with other storms producing large hail and flash flooding. This activity was mainly focused south of Interstate 20.||During the morning of the 19th, a warm front was located along the immediate Gulf Coast, placing all of Central Alabama in an environment consisting of a stable low-level air mass; however, there was plenty of wind shear & instability aloft to support the development of elevated thunderstorms (some severe) associated with a lead impulse. After a midday break, a second round occurred late afternoon through the evening hours as the warm front struggled to move northward.",,,
889734,TALLAPOOSA CO.,ALEXANDER CITY,4/19/2020,1102,Hail,1.75, ,0,0,0,0,AL,CST-6, ,147810,C,123,BMX,0,0,Emergency Manager, , , ,0,N,0,N,ALEXANDER CITY,4/19/2020,1103,32.95,-85.97,32.95,-85.97,,"A low-amplitude trough affected the Gulf Coast region April 19th with Central Alabama impacts consisting of two significant straight-line wind events (resulting in injuries), with other storms producing large hail and flash flooding. This activity was mainly focused south of Interstate 20.||During the morning of the 19th, a warm front was located along the immediate Gulf Coast, placing all of Central Alabama in an environment consisting of a stable low-level air mass; however, there was plenty of wind shear & instability aloft to support the development of elevated thunderstorms (some severe) associated with a lead impulse. After a midday break, a second round occurred late afternoon through the evening hours as the warm front struggled to move northward.",,,
890115,SUMTER CO.,SLEDGE,4/23/2020,1307,Hail,1, ,0,0,0,0,AL,CST-6, ,147842,C,119,BMX,0,0,Fire Department/Rescue, , , ,1,W,1,W,SLEDGE,4/23/2020,1308,32.7,-88.33,32.7,-88.33,,"Two waves of severe weather occurred on April 23rd, one during the early morning hours and another in the afternoon. The first event was characterized by a stable low level air mass, with strong shear and moderate instability aloft.  A wake low or gravity wave developed within or near the back edge of a rain shield, and produced wind damage.   Clearing across west Alabama allowed for destabilization of the air mass and a line of severe storms developed across southwest Alabama.",,,
890116,BIBB CO.,RANDOLPH,4/23/2020,1503,Hail,1, ,0,0,0,0,AL,CST-6, ,147842,C,7,BMX,0,0,Social Media, , , ,1,N,1,N,RANDOLPH,4/23/2020,1504,32.91,-86.92,32.91,-86.92,,"Two waves of severe weather occurred on April 23rd, one during the early morning hours and another in the afternoon. The first event was characterized by a stable low level air mass, with strong shear and moderate instability aloft.  A wake low or gravity wave developed within or near the back edge of a rain shield, and produced wind damage.   Clearing across west Alabama allowed for destabilization of the air mass and a line of severe storms developed across southwest Alabama.",,,
893004,LAUDERDALE CO.,JACKSONBURG,5/4/2020,2008,Hail,0.75, ,0,0,0,0,AL,CST-6, ,146479,C,77,HUN,0,0,Emergency Manager, , , ,3,NW,3,NW,JACKSONBURG,5/4/2020,2008,34.91,-87.7,34.91,-87.7,Hail up to penny sized was reported.,"A complex of strong to severe thunderstorms which originated in Kansas and Missouri earlier in the day, tracked east-southeast through southern middle Tennessee and far northeast Alabama.  The system resulted in several reports of wind damage a couple reports of large hail.",,,
893005,LAUDERDALE CO.,BLACKBURN,5/4/2020,2009,Hail,0.75, ,0,0,0,0,AL,CST-6, ,146479,C,77,HUN,0,0,Emergency Manager, , , ,1,S,1,S,BLACKBURN,5/4/2020,2009,34.92,-87.63,34.92,-87.63,Hail up to penny size was reported.,"A complex of strong to severe thunderstorms which originated in Kansas and Missouri earlier in the day, tracked east-southeast through southern middle Tennessee and far northeast Alabama.  The system resulted in several reports of wind damage a couple reports of large hail.",,,
896069,LEE CO.,PINE GROVE,5/22/2020,1430,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,81,BMX,0,0,Public, , , ,2,NNW,2,NNW,PINE GROVE,5/22/2020,1431,32.73,-85.26,32.73,-85.26,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896070,MONTGOMERY CO.,DUBLIN,5/22/2020,1512,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,101,BMX,0,0,Public, , , ,1,E,1,E,DUBLIN,5/22/2020,1513,32.03,-86.16,32.03,-86.16,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896071,COOSA CO.,STEWARTSVILLE,5/22/2020,1550,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,37,BMX,0,0,Public, , , ,1,N,1,N,STEWARTSVILLE,5/22/2020,1551,33.1,-86.25,33.1,-86.25,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896072,TALLADEGA CO.,SHOCCO,5/22/2020,1555,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,121,BMX,0,0,Public, , , ,2,SSW,2,SSW,SHOCCO,5/22/2020,1556,33.4,-86.14,33.4,-86.14,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896075,SHELBY CO.,DARGIN,5/22/2020,1555,Hail,1.75, ,0,0,0,0,AL,CST-6, ,148743,C,117,BMX,0,0,Public, , , ,1,SW,1,SW,DARGIN,5/22/2020,1556,33.14,-86.78,33.14,-86.78,Large hail reported near Calera Middle School.,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896074,SHELBY CO.,DARGIN,5/22/2020,1555,Hail,1.25, ,0,0,0,0,AL,CST-6, ,148743,C,117,BMX,0,0,NWS Employee, , , ,1,S,1,S,DARGIN,5/22/2020,1556,33.14,-86.77,33.14,-86.77,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896073,SHELBY CO.,ALABASTER SHELBY ARP,5/22/2020,1555,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,117,BMX,0,0,NWS Employee, , , ,0,WSW,0,WSW,ALABASTER SHELBY ARP,5/22/2020,1556,33.1784,-86.7831,33.1784,-86.7831,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896076,SUMTER CO.,SUMTERVILLE,5/22/2020,1600,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,119,BMX,0,0,Fire Department/Rescue, , , ,4,E,4,E,SUMTERVILLE,5/22/2020,1601,32.73,-88.17,32.73,-88.17,,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896077,TALLADEGA CO.,WALCO,5/22/2020,1605,Hail,1.25, ,0,0,0,0,AL,CST-6, ,148743,C,121,BMX,0,0,Public, , , ,1,NNW,1,NNW,WALCO,5/22/2020,1606,33.3921,-86.036,33.3921,-86.036,Large hail reported along Highway 77 near the Waldo Quick Stop.,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
896078,JEFFERSON CO.,ACIPCO,5/22/2020,1700,Hail,1, ,0,0,0,0,AL,CST-6, ,148743,C,73,BMX,0,0,Public, , , ,1,W,1,W,ACIPCO,5/22/2020,1701,33.52,-86.83,33.52,-86.83,Large hail reported near the Intersection of I-65 and I-20.,"Deep moisture resided over Alabama on May 22-23 with PWAT values 1.5 to 1.8 inches. Afternoon surface based CAPE values reached 3000-4000 J/kg both days, but steeper mid level lapse rates on May 22 resulted in a majority of the storms producing large hail.",,,
883975,MARSHALL CO.,HORTON,5/22/2020,1931,Hail,1.75, ,0,0,0,0,AL,CST-6, ,147059,C,95,HUN,0,0,Emergency Manager, , , ,0,N,0,N,HORTON,5/22/2020,1931,34.2,-86.3,34.2,-86.3,Hail up to golf ball sized was reported on Oak Grove Road north of Douglas.,"Scattered thunderstorms during the evening hours produced hail in northeast Alabama. In Marshall County, up to golf ball sized hail was reported.",,,
883976,MARSHALL CO.,HORTON,5/22/2020,1932,Hail,1.75, ,0,0,0,0,AL,CST-6, ,147059,C,95,HUN,0,0,Emergency Manager, , , ,0,N,0,N,HORTON,5/22/2020,1932,34.2,-86.3,34.2,-86.3,Hail up to golf ball sized was reported on Horton Road northwest of Horton.,"Scattered thunderstorms during the evening hours produced hail in northeast Alabama. In Marshall County, up to golf ball sized hail was reported.",,,
897500,MOBILE CO.,TANNER WILLIAMS,5/27/2020,1447,Hail,1, ,0,0,0,0,AL,CST-6, ,148921,C,97,MOB,0,0,Broadcast Media, , , ,0,N,0,N,TANNER WILLIAMS,5/27/2020,1449,30.72,-88.37,30.72,-88.37,,"A very moist an unstable airmass combined with daytime heating and a weak upper level disturbance to produce widespread thunderstorms, some of which became severe with damaging winds and large hail.",,,
897501,MOBILE CO.,SEMMES,5/27/2020,1504,Hail,1, ,0,0,0,0,AL,CST-6, ,148921,C,97,MOB,0,0,Broadcast Media, , , ,0,N,0,N,SEMMES,5/27/2020,1506,30.78,-88.25,30.78,-88.25,,"A very moist an unstable airmass combined with daytime heating and a weak upper level disturbance to produce widespread thunderstorms, some of which became severe with damaging winds and large hail.",,,
903369,JEFFERSON CO.,(BHM)BIRMINGHAM ARPT,6/3/2020,1447,Hail,0.75, ,0,0,0,0,AL,CST-6, ,149878,C,73,BMX,0,0,Trained Spotter, , , ,1,WNW,1,WNW,(BHM)BIRMINGHAM ARPT,6/3/2020,1448,33.58,-86.77,33.58,-86.77,,Clusters of strong thunderstorms developed during the heating of the day over north Alabama on the western periphery of a subtropical ridge.  Surface based CAPE values were near 3000 J/kg and drier air aloft helped a few storms to produce hail and strong wind gusts.,,,
903370,JEFFERSON CO.,CLAY,6/3/2020,1524,Hail,1, ,0,0,0,0,AL,CST-6, ,149878,C,73,BMX,0,0,Public, , , ,1,N,1,N,CLAY,6/3/2020,1525,33.72,-86.6,33.72,-86.6,,Clusters of strong thunderstorms developed during the heating of the day over north Alabama on the western periphery of a subtropical ridge.  Surface based CAPE values were near 3000 J/kg and drier air aloft helped a few storms to produce hail and strong wind gusts.,,,
